0,000000000000018544
0,000000000000016725
0,000000000000013928
0,000000000000011019
0,000000000000009293
0,000000000000010130
0,000000000000012993
0,000000000000015950
0,000000000000018127
0,000000000000019544
0,000000000000019560
0,000000000000018426
0,000000000000016007
0,000000000000012970
0,000000000000010344
0,000000000000010056
0,000000000000012178
0,000000000000014874
0,000000000000017120
0,000000000000018609
0,000000000000019201
0,000000000000018694
0,000000000000016835
0,000000000000014117
0,000000000000011469
0,000000000000010288
0,000000000000011651
0,000000000000014036
0,000000000000016591
0,000000000000018351
0,000000000000019018
0,000000000000016176
0,000000000000013144
0,000000000000010968
0,000000000000011122
0,000000000000013642
0,000000000000016840
0,000000000000019661
0,000000000000021387
0,000000000000021750
0,000000000000020592
0,000000000000018161
0,000000000000015052
0,000000000000012412
0,000000000000011654
0,000000000000013265
0,000000000000015940
0,000000000000018527
0,000000000000020457
0,000000000000021056
0,000000000000020561
0,000000000000018770
0,000000000000016108
0,000000000000013539
0,000000000000012460
0,000000000000013087
0,000000000000015342
0,000000000000017912
0,000000000000019963
0,000000000000020990
0,000000000000017690
0,000000000000014599
0,000000000000012164
0,000000000000011680
0,000000000000013677
0,000000000000016848
0,000000000000019935
0,000000000000022152
0,000000000000022919
0,000000000000021807
0,000000000000019499
0,000000000000016492
0,000000000000013632
0,000000000000012581
0,000000000000013620
0,000000000000016178
0,000000000000018993
0,000000000000021159
0,000000000000022109
0,000000000000021620
0,000000000000019918
0,000000000000017309
0,000000000000014776
0,000000000000013469
0,000000000000013950
0,000000000000015727
0,000000000000018395
0,000000000000020645
0,000000000000021992
0,000000000000021982
0,000000000000015758
0,000000000000012684
0,000000000000011363
0,000000000000012879
0,000000000000015796
0,000000000000018933
0,000000000000021399
0,000000000000022292
0,000000000000021650
0,000000000000020283
0,000000000000017581
0,000000000000014352
0,000000000000012276
0,000000000000012908
0,000000000000015250
0,000000000000018226
0,000000000000020583
0,000000000000021632
0,000000000000021377
0,000000000000020284
0,000000000000018212
0,000000000000015517
0,000000000000013453
0,000000000000013313
0,000000000000015047
0,000000000000017605
0,000000000000020087
0,000000000000021580
0,000000000000021795
0,000000000000020556
0,000000000000012550
0,000000000000010571
0,000000000000011191
0,000000000000013856
0,000000000000016829
0,000000000000019117
0,000000000000020314
0,000000000000020814
0,000000000000019673
0,000000000000017188
0,000000000000014125
0,000000000000011514
0,000000000000010937
0,000000000000013202
0,000000000000016191
0,000000000000018649
0,000000000000019969
0,000000000000020465
0,000000000000019674
0,000000000000017688
0,000000000000015036
0,000000000000012693
0,000000000000011656
0,000000000000012867
0,000000000000015508
0,000000000000018128
0,000000000000020018
0,000000000000020521
0,000000000000020095
0,000000000000018209
0,000000000000009206
0,000000000000009222
0,000000000000011467
0,000000000000014272
0,000000000000016419
0,000000000000017940
0,000000000000018517
0,000000000000017545
0,000000000000015457
0,000000000000012544
0,000000000000009810
0,000000000000008723
0,000000000000010544
0,000000000000013507
0,000000000000016126
0,000000000000017866
0,000000000000018667
0,000000000000017801
0,000000000000015847
0,000000000000013289
0,000000000000010720
0,000000000000009292
0,000000000000009898
0,000000000000012753
0,000000000000015739
0,000000000000017740
0,000000000000018688
0,000000000000018283
0,000000000000016597
0,000000000000014070
0,000000000000007438
0,000000000000009519
0,000000000000012113
0,000000000000014201
0,000000000000015442
0,000000000000015616
0,000000000000014525
0,000000000000012496
0,000000000000009916
0,000000000000007298
0,000000000000006375
0,000000000000008275
0,000000000000011251
0,000000000000013872
0,000000000000015483
0,000000000000016161
0,000000000000015377
0,000000000000013367
0,000000000000010512
0,000000000000007922
0,000000000000006276
0,000000000000007333
0,000000000000010501
0,000000000000013459
0,000000000000015377
0,000000000000016165
0,000000000000015863
0,000000000000014298
0,000000000000011681
0,000000000000008904
0,000000000000008719
0,000000000000011171
0,000000000000012993
0,000000000000013655
0,000000000000013353
0,000000000000011878
0,000000000000009709
0,000000000000007382
0,000000000000005279
0,000000000000005070
0,000000000000007390
0,000000000000010208
0,000000000000012611
0,000000000000013855
0,000000000000013945
0,000000000000013178
0,000000000000011224
0,000000000000008323
0,000000000000005237
0,000000000000003799
0,000000000000006333
0,000000000000009522
0,000000000000012229
0,000000000000013828
0,000000000000014230
0,000000000000013850
0,000000000000012256
0,000000000000009553
0,000000000000006440
0,000000000000003610
0,000000000000012048
0,000000000000013440
